Source: Hotmaps and Renewables.ninja (For global data see Assumptions.txt with notes by Viktor Rosenberg 2026.07.21); 21.06.23; Frida Sather <frida.sather@sintef.no>
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,Africa,Asia-Rest,China,Europe,FSU,India,Japan + Republic of Korea,Central & South America,Middle East,North America,Oceania
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,3.68,0.11,0,0,1.29,0.16,4.2,0.31,0.16,3.37
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,3.59,0.1,0,0,1.25,0.15,4.24,0.3,0.18,3.27
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,3.53,0.1,0,0,1.19,0.15,4.23,0.28,0.19,3.14
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,3.45,0.1,0,0,1.13,0.15,4.09,0.25,0.22,3.1
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,3.43,0.1,0,0,1.09,0.15,3.63,0.23,0.23,3.17
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,3.6,0.1,0,0,1.06,0.16,2.7,0.24,0.2,3.9
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,3.62,0.11,0,0,1.05,0.16,2.46,0.23,0.19,4.27
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3.68,0.11,0,0,1.06,0.16,2.31,0.21,0.18,4.57
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,3.78,0.11,0,0,1.06,0.16,2.21,0.21,0.16,5.18
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,4.26,0.11,0,0,1.09,0.16,1.94,0.21,0.14,5.61
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,4.45,0.11,0,0,1.13,0.15,1.64,0.21,0.13,5.87
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,4.55,0.11,0,0,1.19,0.16,1.51,0.22,0.13,6.19
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,4.81,0.13,0,0,1.74,0.16,1.38,0.25,0.13,6.29
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,4.84,0.13,0,0,2.33,0.17,1.28,0.29,0.12,6.32
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,4.84,0.13,0,0,2.48,0.18,1.21,0.33,0.12,6.23
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,4.77,0.12,0,0,3.18,0.19,1.16,0.6,0.12,6.08
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,4.76,0.12,0,0,3.31,0.2,1.14,0.7,0.11,5.94
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,4.44,0.11,0,0,2.7,0.22,1.67,0.83,0.11,5.14
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,4.37,0.11,0,0,2.67,0.22,1.83,0.88,0.11,4.75
